id_1,id_2
rec-65808-org,rec-65808-dup-0
rec-66669-org,rec-66669-dup-0
rec-82958-org,rec-82958-dup-0
rec-34186-org,rec-34186-dup-0
rec-13251-org,rec-13251-dup-0
rec-75860-org,rec-75860-dup-0
rec-59959-org,rec-59959-dup-0
rec-70216-org,rec-70216-dup-0
rec-22292-org,rec-22292-dup-0
rec-58600-org,rec-58600-dup-0
rec-9123-org,rec-9123-dup-0
rec-68407-org,rec-68407-dup-0
rec-82818-org,rec-82818-dup-0
rec-76895-org,rec-76895-dup-0
rec-2436-org,rec-2436-dup-0
rec-64973-org,rec-64973-dup-0
rec-1553-org,rec-1553-dup-0
rec-76698-org,rec-76698-dup-0
rec-2515-org,rec-2515-dup-0
rec-13932-org,rec-13932-dup-0
rec-80463-org,rec-80463-dup-0
rec-66707-org,rec-66707-dup-0
rec-85302-org,rec-85302-dup-0
rec-36910-org,rec-36910-dup-0
rec-86777-org,rec-86777-dup-0
rec-44370-org,rec-44370-dup-0
rec-17988-org,rec-17988-dup-0
rec-10438-org,rec-10438-dup-0
rec-54037-org,rec-54037-dup-0
rec-74566-org,rec-74566-dup-0
rec-77152-org,rec-77152-dup-0
rec-24541-org,rec-24541-dup-0
rec-78821-org,rec-78821-dup-0
rec-42828-org,rec-42828-dup-0
rec-948-org,rec-948-dup-0
rec-49023-org,rec-49023-dup-0
rec-13359-org,rec-13359-dup-0
rec-47460-org,rec-47460-dup-0
rec-78649-org,rec-78649-dup-0
rec-11036-org,rec-11036-dup-0
rec-47003-org,rec-47003-dup-0
rec-17960-org,rec-17960-dup-0
rec-891-org,rec-891-dup-0
rec-64800-org,rec-64800-dup-0
rec-52756-org,rec-52756-dup-0
rec-44040-org,rec-44040-dup-0
rec-3915-org,rec-3915-dup-0
rec-58067-org,rec-58067-dup-0
rec-62373-org,rec-62373-dup-0
rec-78657-org,rec-78657-dup-0
rec-17434-org,rec-17434-dup-0
rec-17129-org,rec-17129-dup-0
rec-49286-org,rec-49286-dup-0
rec-84574-org,rec-84574-dup-0
rec-82647-org,rec-82647-dup-0
rec-46539-org,rec-46539-dup-0
rec-199-org,rec-199-dup-0
rec-51499-org,rec-51499-dup-0
rec-1990-org,rec-1990-dup-0
rec-50744-org,rec-50744-dup-0
rec-75176-org,rec-75176-dup-0
rec-37380-org,rec-37380-dup-0
rec-65012-org,rec-65012-dup-0
rec-33280-org,rec-33280-dup-0
rec-77283-org,rec-77283-dup-0
rec-28898-org,rec-28898-dup-0
rec-1296-org,rec-1296-dup-0
rec-80438-org,rec-80438-dup-0
rec-12543-org,rec-12543-dup-0
rec-42921-org,rec-42921-dup-0
rec-46704-org,rec-46704-dup-0
rec-29214-org,rec-29214-dup-0
rec-8144-org,rec-8144-dup-0
rec-1107-org,rec-1107-dup-0
rec-39465-org,rec-39465-dup-0
rec-52895-org,rec-52895-dup-0
rec-6561-org,rec-6561-dup-0
rec-85271-org,rec-85271-dup-0
rec-33538-org,rec-33538-dup-0
rec-12934-org,rec-12934-dup-0
rec-73480-org,rec-73480-dup-0
rec-55314-org,rec-55314-dup-0
rec-57161-org,rec-57161-dup-0
rec-49601-org,rec-49601-dup-0
rec-65459-org,rec-65459-dup-0
rec-82963-org,rec-82963-dup-0
rec-83172-org,rec-83172-dup-0
rec-63211-org,rec-63211-dup-0
rec-80503-org,rec-80503-dup-0
rec-59906-org,rec-59906-dup-0
rec-17943-org,rec-17943-dup-0
rec-32083-org,rec-32083-dup-0
rec-74694-org,rec-74694-dup-0
rec-38329-org,rec-38329-dup-0
rec-84108-org,rec-84108-dup-0
rec-84898-org,rec-84898-dup-0
rec-85191-org,rec-85191-dup-0
rec-61589-org,rec-61589-dup-0
rec-28423-org,rec-28423-dup-0
rec-47278-org,rec-47278-dup-0
rec-84013-org,rec-84013-dup-0
rec-74508-org,rec-74508-dup-0
rec-34125-org,rec-34125-dup-0
rec-40276-org,rec-40276-dup-0
rec-124-org,rec-124-dup-0
rec-72877-org,rec-72877-dup-0
rec-43566-org,rec-43566-dup-0
rec-4189-org,rec-4189-dup-0
rec-39639-org,rec-39639-dup-0
rec-20762-org,rec-20762-dup-0
rec-55447-org,rec-55447-dup-0
rec-68604-org,rec-68604-dup-0
rec-76592-org,rec-76592-dup-0
rec-88931-org,rec-88931-dup-0
rec-22241-org,rec-22241-dup-0
rec-64835-org,rec-64835-dup-0
rec-14492-org,rec-14492-dup-0
rec-31568-org,rec-31568-dup-0
rec-41686-org,rec-41686-dup-0
rec-60536-org,rec-60536-dup-0
rec-60266-org,rec-60266-dup-0
rec-85703-org,rec-85703-dup-0
rec-5054-org,rec-5054-dup-0
rec-56340-org,rec-56340-dup-0
rec-78605-org,rec-78605-dup-0
rec-50964-org,rec-50964-dup-0
rec-50281-org,rec-50281-dup-0
rec-48685-org,rec-48685-dup-0
rec-61850-org,rec-61850-dup-0
rec-8881-org,rec-8881-dup-0
rec-80315-org,rec-80315-dup-0
rec-82217-org,rec-82217-dup-0
rec-15994-org,rec-15994-dup-0
rec-45923-org,rec-45923-dup-0
rec-61052-org,rec-61052-dup-0
rec-75815-org,rec-75815-dup-0
rec-19449-org,rec-19449-dup-0
rec-79522-org,rec-79522-dup-0
rec-27376-org,rec-27376-dup-0
rec-45892-org,rec-45892-dup-0
rec-132-org,rec-132-dup-0
rec-45036-org,rec-45036-dup-0
rec-74703-org,rec-74703-dup-0
rec-75352-org,rec-75352-dup-0
rec-24702-org,rec-24702-dup-0
rec-34762-org,rec-34762-dup-0
rec-78178-org,rec-78178-dup-0
rec-19918-org,rec-19918-dup-0
rec-1948-org,rec-1948-dup-0
rec-75761-org,rec-75761-dup-0
rec-23298-org,rec-23298-dup-0
rec-36990-org,rec-36990-dup-0
rec-36969-org,rec-36969-dup-0
rec-78834-org,rec-78834-dup-0
rec-48932-org,rec-48932-dup-0
rec-81950-org,rec-81950-dup-0
rec-84191-org,rec-84191-dup-0
rec-69289-org,rec-69289-dup-0
rec-86221-org,rec-86221-dup-0
rec-13302-org,rec-13302-dup-0
rec-74047-org,rec-74047-dup-0
rec-66911-org,rec-66911-dup-0
rec-7811-org,rec-7811-dup-0
rec-49394-org,rec-49394-dup-0
rec-28811-org,rec-28811-dup-0
rec-223-org,rec-223-dup-0
rec-88868-org,rec-88868-dup-0
rec-4350-org,rec-4350-dup-0
rec-31196-org,rec-31196-dup-0
rec-4714-org,rec-4714-dup-0
rec-23840-org,rec-23840-dup-0
rec-37200-org,rec-37200-dup-0
rec-36133-org,rec-36133-dup-0
rec-518-org,rec-518-dup-0
rec-58695-org,rec-58695-dup-0
rec-78282-org,rec-78282-dup-0
rec-2039-org,rec-2039-dup-0
rec-58881-org,rec-58881-dup-0
rec-71620-org,rec-71620-dup-0
rec-43287-org,rec-43287-dup-0
rec-24380-org,rec-24380-dup-0
rec-52017-org,rec-52017-dup-0
rec-34280-org,rec-34280-dup-0
rec-40173-org,rec-40173-dup-0
rec-39134-org,rec-39134-dup-0
rec-89198-org,rec-89198-dup-0
rec-61848-org,rec-61848-dup-0
rec-68181-org,rec-68181-dup-0
rec-55245-org,rec-55245-dup-0
rec-73469-org,rec-73469-dup-0
rec-34552-org,rec-34552-dup-0
rec-27551-org,rec-27551-dup-0
rec-65105-org,rec-65105-dup-0
rec-40055-org,rec-40055-dup-0
rec-75974-org,rec-75974-dup-0
rec-42282-org,rec-42282-dup-0
rec-53212-org,rec-53212-dup-0
rec-80018-org,rec-80018-dup-0
rec-33407-org,rec-33407-dup-0
rec-47138-org,rec-47138-dup-0
rec-13068-org,rec-13068-dup-0
rec-30754-org,rec-30754-dup-0
rec-80665-org,rec-80665-dup-0
rec-40843-org,rec-40843-dup-0
rec-67137-org,rec-67137-dup-0
rec-30715-org,rec-30715-dup-0
rec-37654-org,rec-37654-dup-0
rec-83769-org,rec-83769-dup-0
rec-24312-org,rec-24312-dup-0
rec-60791-org,rec-60791-dup-0
rec-53060-org,rec-53060-dup-0
rec-73306-org,rec-73306-dup-0
rec-20815-org,rec-20815-dup-0
rec-77978-org,rec-77978-dup-0
rec-6312-org,rec-6312-dup-0
rec-81914-org,rec-81914-dup-0
rec-59662-org,rec-59662-dup-0
rec-66877-org,rec-66877-dup-0
rec-5451-org,rec-5451-dup-0
rec-10537-org,rec-10537-dup-0
rec-19441-org,rec-19441-dup-0
rec-21-org,rec-21-dup-0
rec-66477-org,rec-66477-dup-0
rec-81352-org,rec-81352-dup-0
rec-79094-org,rec-79094-dup-0
rec-4564-org,rec-4564-dup-0
rec-80141-org,rec-80141-dup-0
rec-48301-org,rec-48301-dup-0
rec-56251-org,rec-56251-dup-0
rec-63843-org,rec-63843-dup-0
rec-41760-org,rec-41760-dup-0
rec-56575-org,rec-56575-dup-0
rec-24655-org,rec-24655-dup-0
rec-68606-org,rec-68606-dup-0
rec-66858-org,rec-66858-dup-0
rec-56043-org,rec-56043-dup-0
rec-35681-org,rec-35681-dup-0
rec-48070-org,rec-48070-dup-0
rec-81852-org,rec-81852-dup-0
rec-992-org,rec-992-dup-0
rec-79217-org,rec-79217-dup-0
rec-6722-org,rec-6722-dup-0
rec-81231-org,rec-81231-dup-0
rec-68431-org,rec-68431-dup-0
rec-70013-org,rec-70013-dup-0
rec-17048-org,rec-17048-dup-0
rec-27546-org,rec-27546-dup-0
rec-421-org,rec-421-dup-0
rec-59236-org,rec-59236-dup-0
rec-76591-org,rec-76591-dup-0
rec-61482-org,rec-61482-dup-0
rec-20239-org,rec-20239-dup-0
rec-36853-org,rec-36853-dup-0
rec-69864-org,rec-69864-dup-0
rec-48594-org,rec-48594-dup-0
rec-66202-org,rec-66202-dup-0
rec-16615-org,rec-16615-dup-0
rec-34502-org,rec-34502-dup-0
rec-18154-org,rec-18154-dup-0
rec-84786-org,rec-84786-dup-0
rec-4788-org,rec-4788-dup-0
rec-51015-org,rec-51015-dup-0
rec-36204-org,rec-36204-dup-0
rec-84998-org,rec-84998-dup-0
rec-50019-org,rec-50019-dup-0
rec-73504-org,rec-73504-dup-0
rec-60561-org,rec-60561-dup-0
rec-85908-org,rec-85908-dup-0
rec-81807-org,rec-81807-dup-0
rec-31122-org,rec-31122-dup-0
rec-80529-org,rec-80529-dup-0
rec-19403-org,rec-19403-dup-0
rec-64599-org,rec-64599-dup-0
rec-50643-org,rec-50643-dup-0
rec-29578-org,rec-29578-dup-0
rec-77405-org,rec-77405-dup-0
rec-24568-org,rec-24568-dup-0
rec-40212-org,rec-40212-dup-0
rec-24875-org,rec-24875-dup-0
rec-76986-org,rec-76986-dup-0
rec-9331-org,rec-9331-dup-0
rec-71403-org,rec-71403-dup-0
rec-69704-org,rec-69704-dup-0
rec-47898-org,rec-47898-dup-0
rec-32200-org,rec-32200-dup-0
rec-1005-org,rec-1005-dup-0
rec-1486-org,rec-1486-dup-0
rec-53244-org,rec-53244-dup-0
rec-39452-org,rec-39452-dup-0
rec-67954-org,rec-67954-dup-0
rec-27976-org,rec-27976-dup-0
rec-2962-org,rec-2962-dup-0
rec-68506-org,rec-68506-dup-0
rec-63476-org,rec-63476-dup-0
rec-18957-org,rec-18957-dup-0
rec-28490-org,rec-28490-dup-0
rec-75608-org,rec-75608-dup-0
rec-73954-org,rec-73954-dup-0
rec-60189-org,rec-60189-dup-0
rec-3978-org,rec-3978-dup-0
rec-25388-org,rec-25388-dup-0
rec-26110-org,rec-26110-dup-0
rec-46829-org,rec-46829-dup-0
rec-12941-org,rec-12941-dup-0
rec-28514-org,rec-28514-dup-0
rec-73978-org,rec-73978-dup-0
rec-6492-org,rec-6492-dup-0
rec-88257-org,rec-88257-dup-0
rec-23481-org,rec-23481-dup-0
rec-21377-org,rec-21377-dup-0
rec-63470-org,rec-63470-dup-0
rec-76642-org,rec-76642-dup-0
rec-55228-org,rec-55228-dup-0
rec-73422-org,rec-73422-dup-0
rec-13015-org,rec-13015-dup-0
rec-44168-org,rec-44168-dup-0
rec-52557-org,rec-52557-dup-0
rec-79138-org,rec-79138-dup-0
rec-22484-org,rec-22484-dup-0
rec-88940-org,rec-88940-dup-0
rec-56158-org,rec-56158-dup-0
rec-2781-org,rec-2781-dup-0
rec-42454-org,rec-42454-dup-0
rec-61204-org,rec-61204-dup-0
rec-72934-org,rec-72934-dup-0
rec-47515-org,rec-47515-dup-0
rec-28312-org,rec-28312-dup-0
rec-3730-org,rec-3730-dup-0
rec-57947-org,rec-57947-dup-0
rec-63267-org,rec-63267-dup-0
rec-19475-org,rec-19475-dup-0
rec-3345-org,rec-3345-dup-0
rec-71445-org,rec-71445-dup-0
rec-17682-org,rec-17682-dup-0
rec-42522-org,rec-42522-dup-0
rec-43274-org,rec-43274-dup-0
rec-8810-org,rec-8810-dup-0
rec-33372-org,rec-33372-dup-0
rec-84964-org,rec-84964-dup-0
rec-49100-org,rec-49100-dup-0
rec-60751-org,rec-60751-dup-0
rec-38637-org,rec-38637-dup-0
rec-3290-org,rec-3290-dup-0
rec-14195-org,rec-14195-dup-0
rec-60255-org,rec-60255-dup-0
rec-58138-org,rec-58138-dup-0
rec-88646-org,rec-88646-dup-0
rec-10448-org,rec-10448-dup-0
rec-47965-org,rec-47965-dup-0
rec-82752-org,rec-82752-dup-0
rec-57753-org,rec-57753-dup-0
rec-4139-org,rec-4139-dup-0
rec-34408-org,rec-34408-dup-0
rec-80623-org,rec-80623-dup-0
rec-59426-org,rec-59426-dup-0
rec-54751-org,rec-54751-dup-0
rec-84778-org,rec-84778-dup-0
rec-1474-org,rec-1474-dup-0
rec-7997-org,rec-7997-dup-0
rec-51748-org,rec-51748-dup-0
rec-71831-org,rec-71831-dup-0
rec-37966-org,rec-37966-dup-0
rec-74598-org,rec-74598-dup-0
rec-12658-org,rec-12658-dup-0
rec-21009-org,rec-21009-dup-0
rec-20133-org,rec-20133-dup-0
rec-46967-org,rec-46967-dup-0
rec-53687-org,rec-53687-dup-0
rec-85527-org,rec-85527-dup-0
rec-36928-org,rec-36928-dup-0
rec-52893-org,rec-52893-dup-0
rec-42779-org,rec-42779-dup-0
rec-85658-org,rec-85658-dup-0
rec-82162-org,rec-82162-dup-0
rec-9002-org,rec-9002-dup-0
rec-28224-org,rec-28224-dup-0
rec-18267-org,rec-18267-dup-0
rec-58023-org,rec-58023-dup-0
rec-9851-org,rec-9851-dup-0
rec-3817-org,rec-3817-dup-0
rec-78947-org,rec-78947-dup-0
rec-63970-org,rec-63970-dup-0
rec-1292-org,rec-1292-dup-0
rec-83171-org,rec-83171-dup-0
rec-43426-org,rec-43426-dup-0
rec-75731-org,rec-75731-dup-0
rec-35491-org,rec-35491-dup-0
rec-81114-org,rec-81114-dup-0
rec-56844-org,rec-56844-dup-0
rec-1166-org,rec-1166-dup-0
rec-72012-org,rec-72012-dup-0
rec-78911-org,rec-78911-dup-0
rec-42216-org,rec-42216-dup-0
rec-88403-org,rec-88403-dup-0
rec-89695-org,rec-89695-dup-0
rec-72547-org,rec-72547-dup-0
rec-77828-org,rec-77828-dup-0
rec-2974-org,rec-2974-dup-0
rec-14357-org,rec-14357-dup-0
rec-13348-org,rec-13348-dup-0
rec-21328-org,rec-21328-dup-0
rec-55958-org,rec-55958-dup-0
rec-8160-org,rec-8160-dup-0
rec-74898-org,rec-74898-dup-0
rec-74204-org,rec-74204-dup-0
rec-37482-org,rec-37482-dup-0
rec-79830-org,rec-79830-dup-0
rec-62835-org,rec-62835-dup-0
rec-80241-org,rec-80241-dup-0
rec-28646-org,rec-28646-dup-0
rec-41956-org,rec-41956-dup-0
rec-5448-org,rec-5448-dup-0
rec-53353-org,rec-53353-dup-0
rec-85613-org,rec-85613-dup-0
rec-10026-org,rec-10026-dup-0
rec-28055-org,rec-28055-dup-0
rec-83158-org,rec-83158-dup-0
rec-84580-org,rec-84580-dup-0
rec-73861-org,rec-73861-dup-0
rec-15857-org,rec-15857-dup-0
rec-66344-org,rec-66344-dup-0
rec-74789-org,rec-74789-dup-0
rec-15945-org,rec-15945-dup-0
rec-29023-org,rec-29023-dup-0
rec-10882-org,rec-10882-dup-0
rec-3614-org,rec-3614-dup-0
rec-44893-org,rec-44893-dup-0
rec-56298-org,rec-56298-dup-0
rec-81714-org,rec-81714-dup-0
rec-26064-org,rec-26064-dup-0
rec-25540-org,rec-25540-dup-0
rec-24584-org,rec-24584-dup-0
rec-65901-org,rec-65901-dup-0
rec-60727-org,rec-60727-dup-0
rec-8305-org,rec-8305-dup-0
rec-29810-org,rec-29810-dup-0
rec-21789-org,rec-21789-dup-0
rec-15186-org,rec-15186-dup-0
rec-13968-org,rec-13968-dup-0
rec-13759-org,rec-13759-dup-0
rec-79714-org,rec-79714-dup-0
rec-72744-org,rec-72744-dup-0
rec-49407-org,rec-49407-dup-0
rec-7708-org,rec-7708-dup-0
rec-28148-org,rec-28148-dup-0
rec-11704-org,rec-11704-dup-0
rec-85645-org,rec-85645-dup-0
rec-32779-org,rec-32779-dup-0
rec-69057-org,rec-69057-dup-0
rec-81874-org,rec-81874-dup-0
rec-89297-org,rec-89297-dup-0
rec-1212-org,rec-1212-dup-0
rec-67762-org,rec-67762-dup-0
rec-36191-org,rec-36191-dup-0
rec-23374-org,rec-23374-dup-0
rec-19551-org,rec-19551-dup-0
rec-10357-org,rec-10357-dup-0
rec-37544-org,rec-37544-dup-0
rec-75544-org,rec-75544-dup-0
rec-59040-org,rec-59040-dup-0
rec-49236-org,rec-49236-dup-0
rec-79724-org,rec-79724-dup-0
rec-28649-org,rec-28649-dup-0
rec-5390-org,rec-5390-dup-0
rec-14086-org,rec-14086-dup-0
rec-76486-org,rec-76486-dup-0
rec-53996-org,rec-53996-dup-0
rec-25015-org,rec-25015-dup-0
rec-42826-org,rec-42826-dup-0
rec-77068-org,rec-77068-dup-0
rec-60355-org,rec-60355-dup-0
rec-12503-org,rec-12503-dup-0
rec-89397-org,rec-89397-dup-0
rec-33644-org,rec-33644-dup-0
rec-46212-org,rec-46212-dup-0
rec-23023-org,rec-23023-dup-0
rec-79809-org,rec-79809-dup-0
rec-23890-org,rec-23890-dup-0
rec-70986-org,rec-70986-dup-0
rec-45427-org,rec-45427-dup-0
rec-6291-org,rec-6291-dup-0
rec-1681-org,rec-1681-dup-0
rec-20234-org,rec-20234-dup-0
rec-40183-org,rec-40183-dup-0
rec-1669-org,rec-1669-dup-0
rec-12795-org,rec-12795-dup-0
rec-14277-org,rec-14277-dup-0
rec-83059-org,rec-83059-dup-0
rec-22893-org,rec-22893-dup-0
rec-60274-org,rec-60274-dup-0
rec-31239-org,rec-31239-dup-0
rec-40325-org,rec-40325-dup-0
rec-58709-org,rec-58709-dup-0
rec-32841-org,rec-32841-dup-0
rec-51590-org,rec-51590-dup-0
rec-78907-org,rec-78907-dup-0
rec-74471-org,rec-74471-dup-0
rec-66564-org,rec-66564-dup-0
rec-80053-org,rec-80053-dup-0
rec-16871-org,rec-16871-dup-0
rec-39287-org,rec-39287-dup-0
rec-23537-org,rec-23537-dup-0
rec-3380-org,rec-3380-dup-0
rec-5661-org,rec-5661-dup-0
rec-20689-org,rec-20689-dup-0
rec-17762-org,rec-17762-dup-0
rec-28585-org,rec-28585-dup-0
rec-44007-org,rec-44007-dup-0
rec-24649-org,rec-24649-dup-0
rec-71848-org,rec-71848-dup-0
rec-53693-org,rec-53693-dup-0
rec-1071-org,rec-1071-dup-0
rec-83752-org,rec-83752-dup-0
rec-64203-org,rec-64203-dup-0
rec-38567-org,rec-38567-dup-0
rec-76685-org,rec-76685-dup-0
rec-64109-org,rec-64109-dup-0
rec-61516-org,rec-61516-dup-0
rec-9922-org,rec-9922-dup-0
rec-42932-org,rec-42932-dup-0
rec-39941-org,rec-39941-dup-0
rec-22238-org,rec-22238-dup-0
rec-47189-org,rec-47189-dup-0
rec-67823-org,rec-67823-dup-0
rec-58571-org,rec-58571-dup-0
rec-51473-org,rec-51473-dup-0
rec-14337-org,rec-14337-dup-0
rec-88189-org,rec-88189-dup-0
rec-88068-org,rec-88068-dup-0
rec-56936-org,rec-56936-dup-0
rec-53199-org,rec-53199-dup-0
rec-28562-org,rec-28562-dup-0
rec-1448-org,rec-1448-dup-0
rec-54881-org,rec-54881-dup-0
rec-76973-org,rec-76973-dup-0
rec-48715-org,rec-48715-dup-0
rec-20358-org,rec-20358-dup-0
rec-16995-org,rec-16995-dup-0
rec-67691-org,rec-67691-dup-0
rec-5335-org,rec-5335-dup-0
rec-10389-org,rec-10389-dup-0
rec-37014-org,rec-37014-dup-0
rec-62927-org,rec-62927-dup-0
rec-51980-org,rec-51980-dup-0
rec-51199-org,rec-51199-dup-0
rec-31804-org,rec-31804-dup-0
rec-19485-org,rec-19485-dup-0
rec-40053-org,rec-40053-dup-0
rec-36109-org,rec-36109-dup-0
rec-78014-org,rec-78014-dup-0
rec-78470-org,rec-78470-dup-0
rec-69321-org,rec-69321-dup-0
rec-55381-org,rec-55381-dup-0
rec-26813-org,rec-26813-dup-0
rec-38977-org,rec-38977-dup-0
rec-1659-org,rec-1659-dup-0
rec-43460-org,rec-43460-dup-0
rec-51128-org,rec-51128-dup-0
rec-81608-org,rec-81608-dup-0
rec-84985-org,rec-84985-dup-0
rec-66476-org,rec-66476-dup-0
rec-22154-org,rec-22154-dup-0
rec-1155-org,rec-1155-dup-0
rec-48994-org,rec-48994-dup-0
rec-80792-org,rec-80792-dup-0
rec-2063-org,rec-2063-dup-0
rec-34950-org,rec-34950-dup-0
rec-73314-org,rec-73314-dup-0
rec-64172-org,rec-64172-dup-0
rec-4136-org,rec-4136-dup-0
rec-6753-org,rec-6753-dup-0
rec-34979-org,rec-34979-dup-0
rec-48181-org,rec-48181-dup-0
rec-1996-org,rec-1996-dup-0
rec-88510-org,rec-88510-dup-0
rec-22430-org,rec-22430-dup-0
rec-38371-org,rec-38371-dup-0
rec-50769-org,rec-50769-dup-0
rec-15151-org,rec-15151-dup-0
rec-5830-org,rec-5830-dup-0
rec-54986-org,rec-54986-dup-0
rec-39632-org,rec-39632-dup-0
rec-69110-org,rec-69110-dup-0
rec-40482-org,rec-40482-dup-0
rec-32661-org,rec-32661-dup-0
rec-45426-org,rec-45426-dup-0
rec-54805-org,rec-54805-dup-0
rec-9242-org,rec-9242-dup-0
rec-31964-org,rec-31964-dup-0
rec-76257-org,rec-76257-dup-0
rec-22192-org,rec-22192-dup-0
rec-40905-org,rec-40905-dup-0
rec-12097-org,rec-12097-dup-0
rec-77043-org,rec-77043-dup-0
rec-34005-org,rec-34005-dup-0
rec-70792-org,rec-70792-dup-0
rec-61035-org,rec-61035-dup-0
rec-46679-org,rec-46679-dup-0
rec-87919-org,rec-87919-dup-0
rec-58580-org,rec-58580-dup-0
rec-12515-org,rec-12515-dup-0
rec-44315-org,rec-44315-dup-0
rec-60680-org,rec-60680-dup-0
rec-16075-org,rec-16075-dup-0
rec-5557-org,rec-5557-dup-0
rec-13688-org,rec-13688-dup-0
rec-56851-org,rec-56851-dup-0
rec-38630-org,rec-38630-dup-0
rec-57110-org,rec-57110-dup-0
rec-79428-org,rec-79428-dup-0
rec-18503-org,rec-18503-dup-0
rec-12019-org,rec-12019-dup-0
rec-5537-org,rec-5537-dup-0
rec-79592-org,rec-79592-dup-0
rec-87124-org,rec-87124-dup-0
rec-61032-org,rec-61032-dup-0
rec-23240-org,rec-23240-dup-0
rec-69536-org,rec-69536-dup-0
rec-39506-org,rec-39506-dup-0
rec-74451-org,rec-74451-dup-0
rec-6642-org,rec-6642-dup-0
rec-14281-org,rec-14281-dup-0
rec-50260-org,rec-50260-dup-0
rec-79976-org,rec-79976-dup-0
rec-629-org,rec-629-dup-0
rec-73517-org,rec-73517-dup-0
rec-35468-org,rec-35468-dup-0
rec-37395-org,rec-37395-dup-0
rec-3057-org,rec-3057-dup-0
rec-88884-org,rec-88884-dup-0
rec-5975-org,rec-5975-dup-0
rec-44335-org,rec-44335-dup-0
rec-24847-org,rec-24847-dup-0
rec-10918-org,rec-10918-dup-0
rec-12806-org,rec-12806-dup-0
rec-33913-org,rec-33913-dup-0
rec-35437-org,rec-35437-dup-0
rec-73740-org,rec-73740-dup-0
rec-71668-org,rec-71668-dup-0
rec-34326-org,rec-34326-dup-0
rec-13747-org,rec-13747-dup-0
rec-26306-org,rec-26306-dup-0
rec-11076-org,rec-11076-dup-0
rec-4592-org,rec-4592-dup-0
rec-35249-org,rec-35249-dup-0
rec-33612-org,rec-33612-dup-0
rec-6865-org,rec-6865-dup-0
rec-5013-org,rec-5013-dup-0
rec-49185-org,rec-49185-dup-0
rec-64861-org,rec-64861-dup-0
rec-18311-org,rec-18311-dup-0
rec-10085-org,rec-10085-dup-0
rec-53477-org,rec-53477-dup-0
rec-40254-org,rec-40254-dup-0
rec-37008-org,rec-37008-dup-0
rec-26844-org,rec-26844-dup-0
rec-64257-org,rec-64257-dup-0
rec-71842-org,rec-71842-dup-0
rec-35133-org,rec-35133-dup-0
rec-33353-org,rec-33353-dup-0
rec-6115-org,rec-6115-dup-0
rec-55180-org,rec-55180-dup-0
rec-74494-org,rec-74494-dup-0
rec-29796-org,rec-29796-dup-0
rec-76624-org,rec-76624-dup-0
rec-27055-org,rec-27055-dup-0
rec-13854-org,rec-13854-dup-0
rec-25213-org,rec-25213-dup-0
rec-82768-org,rec-82768-dup-0
rec-77506-org,rec-77506-dup-0
rec-85651-org,rec-85651-dup-0
rec-45219-org,rec-45219-dup-0
rec-74794-org,rec-74794-dup-0
rec-27190-org,rec-27190-dup-0
rec-78919-org,rec-78919-dup-0
rec-54135-org,rec-54135-dup-0
rec-45765-org,rec-45765-dup-0
rec-54238-org,rec-54238-dup-0
rec-40187-org,rec-40187-dup-0
rec-32436-org,rec-32436-dup-0
rec-60675-org,rec-60675-dup-0
rec-30065-org,rec-30065-dup-0
rec-51034-org,rec-51034-dup-0
rec-19493-org,rec-19493-dup-0
rec-72461-org,rec-72461-dup-0
rec-33292-org,rec-33292-dup-0
rec-65585-org,rec-65585-dup-0
rec-3005-org,rec-3005-dup-0
rec-88194-org,rec-88194-dup-0
rec-52136-org,rec-52136-dup-0
rec-49266-org,rec-49266-dup-0
rec-88238-org,rec-88238-dup-0
rec-51303-org,rec-51303-dup-0
rec-19775-org,rec-19775-dup-0
rec-63339-org,rec-63339-dup-0
rec-77203-org,rec-77203-dup-0
rec-43955-org,rec-43955-dup-0
rec-26715-org,rec-26715-dup-0
rec-33769-org,rec-33769-dup-0
rec-76032-org,rec-76032-dup-0
rec-47107-org,rec-47107-dup-0
rec-88862-org,rec-88862-dup-0
rec-65800-org,rec-65800-dup-0
rec-46903-org,rec-46903-dup-0
rec-35313-org,rec-35313-dup-0
rec-85593-org,rec-85593-dup-0
rec-21385-org,rec-21385-dup-0
rec-7970-org,rec-7970-dup-0
rec-66559-org,rec-66559-dup-0
rec-69876-org,rec-69876-dup-0
rec-16846-org,rec-16846-dup-0
rec-85472-org,rec-85472-dup-0
rec-63444-org,rec-63444-dup-0
rec-80044-org,rec-80044-dup-0
rec-48455-org,rec-48455-dup-0
rec-52320-org,rec-52320-dup-0
rec-17510-org,rec-17510-dup-0
rec-34423-org,rec-34423-dup-0
rec-24907-org,rec-24907-dup-0
rec-69082-org,rec-69082-dup-0
rec-89957-org,rec-89957-dup-0
rec-58411-org,rec-58411-dup-0
rec-43489-org,rec-43489-dup-0
rec-15878-org,rec-15878-dup-0
rec-22336-org,rec-22336-dup-0
rec-2021-org,rec-2021-dup-0
rec-61500-org,rec-61500-dup-0
rec-86323-org,rec-86323-dup-0
rec-59699-org,rec-59699-dup-0
rec-89704-org,rec-89704-dup-0
rec-3947-org,rec-3947-dup-0
rec-44115-org,rec-44115-dup-0
rec-86882-org,rec-86882-dup-0
rec-32071-org,rec-32071-dup-0
rec-78086-org,rec-78086-dup-0
rec-19804-org,rec-19804-dup-0
rec-11497-org,rec-11497-dup-0
